gwno,year,month,sb_events,sb_deaths,ns_events,ns_deaths,os_events,os_deaths,provisional
700,2001,7,13,132,0,0,1,0,0
700,2001,8,7,27,0,0,1,0,0
700,2001,9,7,299,0,0,0,0,0
700,2001,10,91,1316,0,0,0,0,0
700,2001,11,52,1299,0,0,4,206,0
700,2001,12,21,767,0,0,1,27,0
700,2002,1,11,148,4,36,2,3,0
700,2002,2,2,4,3,15,0,0,0
700,2002,3,13,562,0,0,0,0,0
700,2002,4,8,27,3,20,1,8,0
700,2002,5,8,24,2,6,0,0,0
700,2002,6,2,6,0,0,0,0,0
700,2002,7,3,58,4,82,0,0,0
700,2002,8,6,25,1,8,0,0,0
700,2002,9,1,30,5,31,0,0,0
700,2002,10,2,11,5,24,0,0,0
700,2002,11,3,3,4,24,0,0,0
700,2002,12,1,2,0,0,0,0,0
700,2003,1,3,23,3,6,0,0,0
700,2003,2,6,27,1,5,0,0,0
700,2003,3,10,88,1,2,1,1,0
700,2003,4,16,81,4,68,1,1,0
700,2003,5,5,2,5,23,1,0,0
700,2003,6,13,67,5,15,0,0,0
700,2003,7,13,61,5,13,2,1,0
700,2003,8,24,166,3,27,0,0,0
700,2003,9,12,49,3,8,4,4,0
700,2003,10,12,43,6,76,2,5,0
700,2003,11,11,33,0,0,1,1,0
700,2003,12,12,47,0,0,1,1,0
700,2004,1,11,49,0,0,1,2,0
700,2004,2,8,8,1,4,2,5,0
700,2004,3,13,34,0,0,2,0,0
700,2004,4,13,42,1,1,2,5,0
700,2004,5,20,65,1,0,2,3,0
700,2004,6,27,90,0,0,4,26,0
700,2004,7,25,69,0,0,7,8,0
700,2004,8,23,78,2,42,2,3,0
700,2004,9,24,139,1,2,1,1,0
700,2004,10,22,65,0,0,1,0,0
700,2004,11,15,41,0,0,0,0,0
700,2004,12,9,35,1,0,0,0,0
700,2005,1,15,36,0,0,1,1,0
700,2005,2,6,25,0,0,1,0,0
700,2005,3,14,38,0,0,1,0,0
700,2005,4,31,110,0,0,3,5,0
700,2005,5,20,149,0,0,3,3,0
700,2005,6,47,235,0,0,8,40,0
700,2005,7,36,212,0,0,6,13,0
700,2005,8,57,271,0,0,9,9,0
700,2005,9,45,179,0,0,7,16,0
700,2005,10,43,188,0,0,12,23,0
700,2005,11,37,70,0,0,4,5,0
700,2005,12,22,82,0,0,2,1,0
700,2006,1,18,54,0,0,4,3,0
700,2006,2,30,112,0,0,1,0,0
700,2006,3,47,187,0,0,2,5,0
700,2006,4,59,205,0,0,6,10,0
700,2006,5,63,483,0,0,9,12,0
700,2006,6,100,661,0,0,10,45,0
700,2006,7,92,551,0,0,11,19,0
700,2006,8,89,503,0,0,6,27,0
700,2006,9,95,908,0,0,8,23,0
700,2006,10,73,516,2,36,4,11,0
700,2006,11,59,333,0,0,3,8,0
700,2006,12,54,237,0,0,3,33,0
700,2007,1,44,315,0,0,2,2,0
700,2007,2,39,172,1,1,7,5,0
700,2007,3,73,360,0,0,2,1,0
700,2007,4,80,619,0,0,7,12,0
700,2007,5,90,593,0,0,3,3,0
700,2007,6,123,926,0,0,12,48,0
700,2007,7,108,843,0,0,13,18,0
700,2007,8,99,608,0,0,1,3,0
700,2007,9,103,973,0,0,7,6,0
700,2007,10,85,647,0,0,3,5,0
700,2007,11,80,552,0,0,6,5,0
700,2007,12,53,315,0,0,3,5,0
700,2008,1,45,150,0,0,2,4,0
700,2008,2,47,195,0,0,0,0,0
700,2008,3,68,292,0,0,5,11,0
700,2008,4,82,346,0,0,2,21,0
700,2008,5,103,449,0,0,4,3,0
700,2008,6,131,753,0,0,5,1,0
700,2008,7,119,634,0,0,4,18,0
700,2008,8,125,980,0,0,5,12,0
700,2008,9,105,406,0,0,2,6,0
700,2008,10,86,514,0,0,4,30,0
700,2008,11,94,542,0,0,2,2,0
700,2008,12,75,292,0,0,0,0,0
700,2009,1,70,298,0,0,3,0,0
700,2009,2,71,321,0,0,6,5,0
700,2009,3,99,442,0,0,4,10,0
700,2009,4,108,435,0,0,4,5,0
700,2009,5,151,798,0,0,11,16,0
700,2009,6,139,584,0,0,5,7,0
700,2009,7,153,781,0,0,5,5,0
700,2009,8,159,582,0,0,5,47,0
700,2009,9,146,688,0,0,6,17,0
700,2009,10,132,556,0,0,4,10,0
700,2009,11,121,512,0,0,5,15,0
700,2009,12,101,344,0,0,6,21,0
700,2010,1,87,327,0,0,4,17,0
700,2010,2,104,519,0,0,3,17,0
700,2010,3,106,325,2,80,2,2,0
700,2010,4,125,489,0,0,6,14,0
700,2010,5,147,484,0,0,12,18,0
700,2010,6,193,948,1,1,8,52,0
700,2010,7,173,708,5,18,12,25,0
700,2010,8,212,862,0,0,13,20,0
700,2010,9,135,512,0,0,4,8,0
700,2010,10,192,762,0,0,6,4,0
700,2010,11,124,517,0,0,2,1,0
700,2010,12,121,411,0,0,7,10,0
700,2011,1,178,510,0,0,5,14,0
700,2011,2,119,445,0,0,2,5,0
700,2011,3,152,447,0,0,1,1,0
700,2011,4,175,545,1,7,1,1,0
700,2011,5,165,714,1,13,6,4,0
700,2011,6,212,754,1,2,7,11,0
700,2011,7,220,881,0,0,5,3,0
700,2011,8,210,647,0,0,3,12,0
700,2011,9,215,790,1,3,8,11,0
700,2011,10,188,670,0,0,4,7,0
700,2011,11,153,549,0,0,3,2,0
700,2011,12,158,451,0,0,3,64,0
700,2012,1,100,362,0,0,1,0,0
700,2012,2,74,217,0,0,1,2,0
700,2012,3,125,407,0,0,0,0,0
700,2012,4,210,647,0,0,0,0,0
700,2012,5,231,773,3,10,1,1,0
700,2012,6,250,1127,0,0,8,30,0
700,2012,7,274,1004,0,0,9,10,0
700,2012,8,240,863,0,0,8,23,0
700,2012,9,274,883,0,0,2,5,0
700,2012,10,194,653,0,0,4,7,0
700,2012,11,160,446,0,0,6,5,0
700,2012,12,124,308,0,0,2,0,0
700,2013,1,99,593,0,0,3,2,0
700,2013,2,124,381,0,0,0,0,0
700,2013,3,113,478,0,0,1,2,0
700,2013,4,90,482,2,4,5,9,0
700,2013,5,218,1196,0,0,2,4,0
700,2013,6,189,839,0,0,4,3,0
700,2013,7,215,1192,1,6,4,3,0
700,2013,8,200,786,0,0,3,5,0
700,2013,9,186,778,0,0,7,4,0
700,2013,10,155,526,0,0,8,10,0
700,2013,11,167,461,0,0,7,19,0
700,2013,12,119,344,0,0,4,4,0
700,2014,1,132,2333,1,2,3,3,0
700,2014,2,120,460,1,4,3,4,0
700,2014,3,149,1320,0,0,11,50,0
700,2014,4,131,525,0,0,7,13,0
700,2014,5,209,824,0,0,1,1,0
700,2014,6,170,1049,0,0,9,25,0
700,2014,7,198,892,0,0,8,8,0
700,2014,8,208,1142,0,0,12,17,0
700,2014,9,199,1065,1,7,6,4,0
700,2014,10,149,833,0,0,3,9,0
700,2014,11,184,741,0,0,15,80,0
700,2014,12,179,1110,0,0,10,28,0
700,2015,1,161,2278,1,50,9,5,0
700,2015,2,141,1335,1,1,8,9,0
700,2015,3,229,1018,1,7,13,21,0
700,2015,4,234,1066,2,5,16,19,0
700,2015,5,241,1787,7,63,7,25,0
700,2015,6,166,1377,3,96,4,12,0
700,2015,7,155,1049,6,53,10,12,0
700,2015,8,187,1760,4,16,6,9,0
700,2015,9,166,1902,3,52,10,39,0
700,2015,10,167,1975,1,1,5,8,0
700,2015,11,124,765,9,72,11,17,0
700,2015,12,146,992,7,118,5,4,0
700,2016,1,167,945,9,54,12,20,0
700,2016,2,184,1367,6,51,10,10,0
700,2016,3,152,1060,6,124,15,13,0
700,2016,4,269,1597,3,27,4,6,0
700,2016,5,263,1796,9,96,11,25,0
700,2016,6,195,1500,3,23,10,30,0
700,2016,7,177,1493,0,0,4,92,0
700,2016,8,187,1866,0,0,7,9,0
700,2016,9,170,1574,1,300,7,7,0
700,2016,10,215,3043,1,1,9,68,0
700,2016,11,138,895,0,0,6,57,0
700,2016,12,166,857,0,0,12,19,0
700,2017,1,199,1357,3,11,11,13,0
700,2017,2,193,1327,1,0,8,15,0
700,2017,3,242,1975,1,5,8,15,0
700,2017,4,178,1429,8,143,2,4,0
700,2017,5,192,1908,2,20,5,5,0
700,2017,6,153,929,10,74,10,9,0
700,2017,7,298,2517,4,4,11,16,0
700,2017,8,222,2157,11,32,8,79,0
700,2017,9,236,1640,6,29,14,21,0
700,2017,10,120,1571,6,76,6,69,0
700,2017,11,135,1211,4,23,3,19,0
700,2017,12,160,1001,2,2,10,78,0
700,2018,1,269,1804,5,13,9,6,0
700,2018,2,261,1483,0,0,6,14,0
700,2018,3,266,1461,3,12,6,38,0
700,2018,4,320,1846,2,14,16,100,0
700,2018,5,296,2460,3,21,11,19,0
700,2018,6,216,1718,6,24,12,31,0
700,2018,7,347,2689,16,453,7,34,0
700,2018,8,249,2385,2,1,5,85,0
700,2018,9,312,2311,4,16,8,100,0
700,2018,10,355,2360,3,31,17,66,0
700,2018,11,328,2787,5,46,7,68,0
700,2018,12,349,2398,2,0,1,1,0
700,2019,1,314,2224,3,10,7,19,0
700,2019,2,267,1679,1,8,8,12,0
700,2019,3,322,2375,1,21,11,14,0
700,2019,4,287,2125,2,20,9,9,0
700,2019,5,386,2784,3,7,13,21,0
700,2019,6,432,2713,0,0,11,21,0
700,2019,7,553,3775,1,8,11,37,0
700,2019,8,419,2702,4,36,13,116,0
700,2019,9,458,3506,0,0,14,20,0
700,2019,10,425,2413,0,0,18,91,0
700,2019,11,307,1624,1,3,7,6,0
700,2019,12,366,2020,0,0,8,16,0
700,2020,1,392,1683,0,0,10,14,0
700,2020,2,314,2787,0,0,8,18,0
700,2020,3,238,1133,0,0,20,57,0
700,2020,4,197,1016,0,0,10,20,0
700,2020,5,184,1093,0,0,17,73,0
700,2020,6,195,1457,0,0,23,21,0
700,2020,7,257,1549,0,0,18,18,0
700,2020,8,256,1380,0,0,12,12,0
700,2020,9,278,1759,0,0,14,19,0
700,2020,10,292,2673,0,0,12,51,0
700,2020,11,275,1915,1,0,9,23,0
700,2020,12,267,2044,0,0,18,19,0
700,2021,1,345,2670,1,7,18,30,0
700,2021,2,281,2035,0,0,13,8,0
700,2021,3,292,1746,0,0,18,28,0
700,2021,4,489,2806,0,0,23,22,0
700,2021,5,688,4867,1,4,33,124,0
700,2021,6,876,7586,0,0,28,76,0
700,2021,7,809,8390,0,0,23,48,0
700,2021,8,422,5064,0,0,21,33,0
700,2021,9,30,460,0,0,14,48,0
700,2021,10,27,87,0,0,8,147,0
700,2021,11,21,59,0,0,13,13,0
700,2021,12,11,17,0,0,7,11,0
700,2022,1,8,28,0,0,5,14,0
700,2022,2,7,18,0,0,3,4,0
700,2022,3,13,39,0,0,7,7,0
700,2022,4,30,139,0,0,19,243,0
700,2022,5,40,131,0,0,21,71,0
700,2022,6,34,83,0,0,20,82,0
700,2022,7,30,78,0,0,10,12,0
700,2022,8,29,48,0,0,13,40,0
700,2022,9,44,227,0,0,15,115,0
700,2022,10,32,104,0,0,13,14,0
700,2022,11,14,22,0,0,8,31,0
700,2022,12,15,93,0,0,11,10,0
700,2023,1,13,56,0,0,10,3,0
700,2023,2,10,12,0,0,6,9,0
700,2023,3,12,41,0,0,10,9,0
700,2023,4,10,47,0,0,4,5,0
700,2023,5,8,14,0,0,8,4,0
700,2023,6,10,44,0,0,4,1,0
700,2023,7,5,10,0,0,7,5,0
700,2023,8,16,24,0,0,5,3,0
700,2023,9,6,9,0,0,6,4,0
700,2023,10,11,4,0,0,6,45,0
700,2023,11,9,8,0,0,7,13,0
700,2023,12,9,1,0,0,4,8,0
700,2024,1,14,8,0,0,10,16,0
700,2024,2,6,1,0,0,7,0,0
700,2024,3,22,53,0,0,7,3,0
700,2024,4,8,4,0,0,5,9,0
700,2024,5,16,32,0,0,7,15,0
700,2024,6,7,13,0,0,2,2,0
700,2024,7,11,9,0,0,11,2,0
700,2024,8,11,13,0,0,8,4,0
700,2024,9,20,24,0,0,5,22,0
700,2024,10,13,9,0,0,5,3,0
700,2024,11,13,7,0,0,5,14,0
700,2024,12,19,91,0,0,5,3,0
700,2025,1,18,14,0,0,5,2,0
700,2025,2,19,30,0,0,2,1,0
700,2025,3,10,8,0,0,3,0,0
700,2025,4,13,18,0,0,1,0,0
700,2025,5,6,16,0,0,2,2,0
700,2025,6,7,13,0,0,7,11,0
700,2025,7,6,4,0,0,4,7,0
700,2025,8,14,14,0,0,3,2,0
700,2025,9,4,10,0,0,2,1,0
700,2025,10,14,152,0,0,1,0,0
700,2025,11,5,21,0,0,2,0,0
700,2025,12,4,6,0,0,1,0,0
700,2026,1,4,11,0,0,2,1,1
700,2026,2,22,180,0,0,2,0,1
700,2026,3,44,260,0,0,0,0,1
700,2026,4,12,26,0,0,2,11,1
700,2026,5,6,10,0,0,1,0,1
702,1992,5,5,60,0,0,1,15,0
702,1992,6,0,0,3,59,0,0,0
702,1992,8,1,2,2,319,0,0,0
702,1992,9,7,108,1,30,0,0,0
702,1992,10,6,182,0,0,1,12,0
702,1992,11,1,1,0,0,1,50,0
702,1992,12,8,3002,0,0,1,19,0
702,1993,1,1,6,0,0,0,0,0
702,1993,4,7,177,0,0,0,0,0
702,1993,5,1,52,0,0,0,0,0
702,1993,6,1,4,0,0,0,0,0
702,1993,7,7,422,0,0,0,0,0
702,1993,8,4,207,0,0,0,0,0
702,1993,9,4,37,0,0,0,0,0
702,1993,10,4,82,0,0,0,0,0
702,1993,11,1,1,0,0,0,0,0
702,1993,12,4,57,0,0,0,0,0
702,1994,1,2,0,0,0,0,0,0
702,1994,2,3,4,0,0,0,0,0
702,1994,3,3,3,0,0,0,0,0
702,1994,6,7,30,0,0,0,0,0
702,1994,7,4,82,0,0,0,0,0
702,1994,8,6,65,0,0,0,0,0
702,1994,9,3,172,0,0,0,0,0
702,1994,10,1,0,0,0,1,1,0
702,1994,12,0,0,0,0,1,9,0
702,1995,1,1,27,0,0,0,0,0
702,1995,2,2,3,0,0,0,0,0
702,1995,3,2,3,0,0,0,0,0
702,1995,4,10,200,0,0,0,0,0
702,1995,5,2,3,0,0,0,0,0
702,1995,6,5,15,0,0,0,0,0
702,1995,7,10,38,0,0,0,0,0
702,1995,8,1,1,0,0,0,0,0
702,1995,9,1,2,0,0,0,0,0
702,1995,10,5,65,0,0,0,0,0
702,1995,11,5,7,0,0,0,0,0
702,1995,12,2,4,0,0,0,0,0
702,1996,1,7,1912,0,0,0,0,0
702,1996,2,4,55,0,0,0,0,0
702,1996,3,5,65,0,0,0,0,0
702,1996,4,1,5,0,0,0,0,0
702,1996,5,8,353,0,0,0,0,0
702,1996,6,16,243,0,0,0,0,0
702,1996,7,5,39,0,0,2,6,0
702,1996,8,6,30,0,0,0,0,0
702,1996,9,1,4,0,0,0,0,0
702,1996,10,3,20,0,0,0,0,0
702,1996,11,4,17,0,0,0,0,0
702,1996,12,3,47,0,0,1,1,0
702,1997,6,3,45,0,0,0,0,0
702,1997,8,5,18,0,0,0,0,0
702,1997,10,2,34,0,0,0,0,0
702,1998,3,2,60,0,0,0,0,0
702,1998,4,3,18,0,0,0,0,0
702,1998,5,2,5,0,0,0,0,0
702,1998,8,1,6,0,0,0,0,0
702,1998,11,11,511,0,0,0,0,0
702,1999,1,1,1,0,0,0,0,0
702,1999,10,2,3,0,0,0,0,0
702,2000,8,2,46,0,0,0,0,0
702,2005,1,1,1,0,0,0,0,0
702,2006,5,2,6,0,0,0,0,0
702,2006,8,2,2,0,0,0,0,0
702,2009,5,1,1,0,0,0,0,0
702,2009,7,4,11,0,0,0,0,0
702,2009,8,1,1,0,0,0,0,0
702,2009,10,1,4,0,0,0,0,0
702,2010,6,1,3,0,0,0,0,0
702,2010,8,1,5,0,0,0,0,0
702,2010,9,8,59,0,0,0,0,0
702,2010,10,10,29,0,0,0,0,0
702,2010,11,1,2,0,0,0,0,0
702,2011,1,2,9,0,0,0,0,0
702,2011,4,1,17,0,0,0,0,0
702,2011,5,1,0,0,0,0,0,0
702,2011,7,1,2,0,0,0,0,0
702,2013,1,2,3,0,0,0,0,0
702,2014,7,1,1,0,0,0,0,0
702,2014,8,1,2,0,0,0,0,0
702,2018,7,1,3,0,0,1,4,0
702,2018,11,1,49,0,0,0,0,0
702,2019,5,1,32,0,0,0,0,0
702,2019,9,1,4,0,0,0,0,0
702,2019,11,1,17,0,0,0,0,0
702,2021,4,5,16,0,0,0,0,0
702,2022,1,1,2,0,0,0,0,0
702,2022,3,1,1,0,0,0,0,0
702,2022,6,1,1,0,0,0,0,0
702,2022,9,23,83,0,0,0,0,0
703,1999,8,1,3,0,0,0,0,0
703,1999,9,1,11,0,0,0,0,0
703,2000,8,12,139,0,0,0,0,0
703,2000,9,5,35,0,0,0,0,0
703,2006,7,2,6,0,0,0,0,0
703,2006,8,1,0,0,0,0,0,0
703,2010,5,0,0,1,0,0,0,0
703,2010,6,0,0,24,44,0,0,0
703,2015,7,1,1,0,0,0,0,0
703,2021,4,2,39,0,0,0,0,0
703,2021,7,1,1,0,0,0,0,0
703,2022,4,1,1,0,0,0,0,0
703,2022,9,26,62,0,0,5,5,0
704,1999,2,1,16,0,0,0,0,0
704,1999,3,2,11,0,0,0,0,0
704,1999,4,1,0,0,0,0,0,0
704,1999,11,2,23,0,0,0,0,0
704,2000,8,15,289,0,0,0,0,0
704,2000,9,1,8,0,0,0,0,0
704,2004,3,7,35,0,0,0,0,0
704,2004,7,1,2,0,0,0,0,0
704,2009,5,2,16,0,0,0,0,0
710,1989,3,0,0,0,0,1,0,0
710,1989,4,0,0,0,0,1,0,0
710,1989,6,0,0,0,0,1,2600,0
710,1990,4,3,22,0,0,0,0,0
710,1997,2,0,0,0,0,1,3,0
710,1997,10,0,0,0,0,1,1,0
710,1999,3,1,0,0,0,0,0,0
710,1999,6,1,0,0,0,0,0,0
710,1999,12,1,0,0,0,0,0,0
710,2005,10,0,0,0,0,1,2,0
710,2005,12,0,0,0,0,1,10,0
710,2007,1,1,0,0,0,0,0,0
710,2008,1,1,0,0,0,1,1,0
710,2008,3,0,0,0,0,7,41,0
710,2008,4,0,0,0,0,3,9,0
710,2008,8,4,36,0,0,0,0,0
710,2009,6,0,0,1,2,0,0,0
710,2009,7,0,0,2,185,0,0,0
710,2009,8,2,2,0,0,0,0,0
710,2015,3,1,5,0,0,0,0,0
710,2017,1,1,3,0,0,0,0,0
710,2017,2,1,3,0,0,0,0,0
710,2023,11,1,1,0,0,0,0,0
750,1989,1,10,898,0,0,7,24,0
750,1989,2,9,19,0,0,3,4,0
750,1989,3,2,2,1,17,3,18,0
750,1989,4,4,6,0,0,11,107,0
750,1989,5,5,12,0,0,4,8,0
750,1989,6,9,43,0,0,9,22,0
750,1989,7,1,4,0,0,0,0,0
750,1989,8,3,13,2,121,5,23,0
750,1989,9,4,12,1,8,6,20,0
750,1989,10,3,13,4,402,0,0,0
750,1989,11,0,0,3,14,3,20,0
750,1989,12,3,8,0,0,4,14,0
750,1990,1,22,1800,0,0,10,22,0
750,1990,2,8,16,0,0,14,20,0
750,1990,3,19,49,3,9,15,73,0
750,1990,4,5,54,5,279,18,88,0
750,1990,5,11,113,0,0,23,67,0
750,1990,6,11,100,0,0,14,43,0
750,1990,7,14,103,0,0,17,19,0
750,1990,8,2,23,0,0,0,0,0
750,1990,9,0,0,3,43,2,27,0
750,1990,10,18,73,29,1169,9,72,0
750,1990,11,5,42,14,130,14,86,0
750,1990,12,9,27,13,248,6,6,0
750,1991,1,13,2484,2,5,6,176,0
750,1991,2,4,15,0,0,6,11,0
750,1991,3,10,22,4,21,7,18,0
750,1991,4,4,14,0,0,4,26,0
750,1991,5,11,146,3,73,12,19,0
750,1991,6,12,43,0,0,16,36,0
750,1991,7,13,116,0,0,2,0,0
750,1991,8,12,81,0,0,2,0,0
750,1991,9,11,59,0,0,5,19,0
750,1991,10,18,77,0,0,13,91,0
750,1991,11,9,63,1,0,3,18,0
750,1991,12,9,35,1,6,8,50,0
750,1992,1,16,2262,0,0,7,36,0
750,1992,2,6,17,0,0,12,89,0
750,1992,3,13,29,0,0,7,73,0
750,1992,4,22,107,1,8,6,30,0
750,1992,5,16,67,1,4,10,70,0
750,1992,6,12,270,1,8,2,20,0
750,1992,7,6,28,4,32,6,50,0
750,1992,8,12,89,0,0,7,67,0
750,1992,9,14,99,0,0,4,9,0
750,1992,10,21,86,2,44,6,65,0
750,1992,11,7,28,1,3,4,49,0
750,1992,12,4,26,6,371,4,27,0
750,1993,1,11,447,4,240,5,57,0
750,1993,2,6,36,0,0,1,0,0
750,1993,3,3,7,0,0,3,11,0
750,1993,4,17,104,0,0,10,37,0
750,1993,5,12,38,3,129,2,0,0
750,1993,6,14,70,0,0,9,15,0
750,1993,7,28,186,0,0,9,3,0
750,1993,8,31,157,1,13,16,75,0
750,1993,9,31,156,6,46,11,133,0
750,1993,10,14,48,0,0,6,2,0
750,1993,11,35,182,0,0,6,6,0
750,1993,12,27,124,0,0,10,4,0
750,1994,1,44,236,1,2,2,10,0
750,1994,2,18,71,0,0,2,3,0
750,1994,3,10,46,0,0,0,0,0
750,1994,4,15,70,0,0,0,0,0
750,1994,5,37,119,0,0,2,17,0
750,1994,6,16,113,0,0,0,0,0
750,1994,7,23,119,0,0,4,128,0
750,1994,8,32,216,0,0,0,0,0
750,1994,9,14,114,0,0,0,0,0
750,1994,10,3,6,7,57,0,0,0
750,1994,11,7,63,0,0,2,9,0
750,1994,12,4,28,0,0,1,8,0
750,1995,1,17,90,1,68,2,14,0
750,1995,2,7,45,0,0,1,27,0
750,1995,3,9,45,3,15,2,12,0
750,1995,4,4,55,3,8,3,7,0
750,1995,5,26,144,0,0,3,0,0
750,1995,6,13,55,1,1,3,1,0
750,1995,7,16,69,0,0,4,18,0
750,1995,8,27,98,1,2,3,1,0
750,1995,9,26,110,1,2,0,0,0
750,1995,10,24,92,0,0,3,10,0
750,1995,11,14,43,0,0,1,8,0
750,1995,12,6,26,0,0,2,13,0
750,1996,1,17,424,0,0,7,35,0
750,1996,2,8,33,0,0,2,3,0
750,1996,3,13,74,0,0,1,1,0
750,1996,4,10,44,0,0,4,23,0
750,1996,5,14,54,7,172,5,44,0
750,1996,6,7,28,1,8,0,0,0
750,1996,7,9,31,1,5,8,34,0
750,1996,8,8,31,1,0,1,3,0
750,1996,9,6,16,0,0,2,8,0
750,1996,10,10,46,0,0,1,0,0
750,1996,11,12,44,0,0,4,23,0
750,1996,12,12,44,0,0,6,105,0
750,1997,1,8,37,0,0,7,14,0
750,1997,2,6,44,0,0,5,44,0
750,1997,3,17,122,0,0,11,30,0
750,1997,4,9,46,0,0,8,11,0
750,1997,5,9,57,1,11,5,18,0
750,1997,6,27,121,4,131,6,4,0
750,1997,7,16,72,4,46,2,3,0
750,1997,8,36,167,0,0,8,35,0
750,1997,9,9,61,1,1,2,13,0
750,1997,10,15,49,2,4,5,6,0
750,1997,11,24,120,0,0,2,4,0
750,1997,12,19,68,3,13,6,96,0
750,1998,1,14,57,3,29,5,44,0
750,1998,2,23,64,1,5,10,81,0
750,1998,3,8,24,0,0,3,11,0
750,1998,4,20,49,2,6,3,31,0
750,1998,5,13,28,4,18,10,36,0
750,1998,6,18,98,1,6,6,45,0
750,1998,7,25,160,5,22,6,27,0
750,1998,8,33,143,1,1,22,126,0
750,1998,9,22,56,2,34,21,45,0
750,1998,10,27,105,3,22,11,28,0
750,1998,11,22,59,1,1,14,29,0
750,1998,12,20,86,2,17,5,30,0
750,1999,1,20,38,0,0,17,62,0
750,1999,2,19,57,1,3,14,60,0
750,1999,3,19,68,0,0,8,59,0
750,1999,4,14,36,0,0,15,55,0
750,1999,5,38,272,3,24,9,17,0
750,1999,6,35,284,0,0,14,35,0
750,1999,7,51,425,0,0,8,27,0
750,1999,8,37,364,1,3,16,33,0
750,1999,9,46,179,0,0,36,43,0
750,1999,10,35,132,0,0,14,19,0
750,1999,11,27,117,0,0,5,22,0
750,1999,12,34,101,0,0,8,28,0
750,2000,1,85,334,0,0,14,292,0
750,2000,2,83,223,0,0,15,34,0
750,2000,3,82,200,0,0,13,58,0
750,2000,4,84,203,3,6,8,41,0
750,2000,5,77,196,9,53,19,42,0
750,2000,6,119,249,2,3,22,57,0
750,2000,7,101,239,0,0,28,43,0
750,2000,8,108,283,1,4,32,154,0
750,2000,9,170,381,4,6,26,32,0
750,2000,10,153,296,3,14,32,60,0
750,2000,11,90,246,4,22,39,92,0
750,2000,12,64,139,1,4,44,98,0
750,2001,1,72,628,0,0,47,78,0
750,2001,2,38,103,0,0,21,44,0
750,2001,3,13,67,2,8,24,31,0
750,2001,4,13,49,1,45,27,38,0
750,2001,5,10,30,0,0,22,42,0
750,2001,6,13,55,1,4,14,37,0
750,2001,7,14,49,0,0,15,53,0
750,2001,8,21,84,0,0,29,62,0
750,2001,9,13,68,0,0,17,16,0
750,2001,10,24,113,1,3,15,20,0
750,2001,11,12,36,2,4,22,28,0
750,2001,12,35,99,1,3,16,34,0
750,2002,1,72,190,0,0,4,51,0
750,2002,2,49,115,0,0,29,361,0
750,2002,3,88,172,3,5,12,125,0
750,2002,4,69,138,8,22,21,49,0
750,2002,5,93,194,6,22,24,62,0
750,2002,6,60,116,1,1,18,39,0
750,2002,7,65,153,0,0,20,75,0
750,2002,8,88,220,2,4,26,69,0
750,2002,9,68,145,1,2,26,90,0
750,2002,10,73,199,2,3,15,53,0
750,2002,11,56,164,2,4,13,27,0
750,2002,12,54,127,1,1,14,33,0
750,2003,1,55,117,1,3,24,54,0
750,2003,2,37,95,1,2,17,25,0
750,2003,3,38,128,2,3,16,70,0
750,2003,4,65,181,1,0,14,30,0
750,2003,5,56,197,1,7,22,72,0
750,2003,6,60,158,0,0,25,50,0
750,2003,7,49,130,0,0,23,52,0
750,2003,8,63,167,2,3,22,110,0
750,2003,9,94,258,2,6,19,40,0
750,2003,10,72,161,0,0,10,18,0
750,2003,11,49,107,17,43,19,47,0
750,2003,12,33,84,1,6,9,18,0
750,2004,1,74,302,1,0,25,371,0
750,2004,2,51,133,1,2,13,19,0
750,2004,3,65,125,0,0,28,64,0
750,2004,4,64,153,0,0,30,39,0
750,2004,5,60,147,0,0,21,24,0
750,2004,6,49,100,0,0,23,45,0
750,2004,7,106,198,1,2,31,42,0
750,2004,8,54,104,0,0,25,58,0
750,2004,9,69,123,0,0,17,21,0
750,2004,10,52,116,0,0,32,100,0
750,2004,11,49,99,1,3,10,13,0
750,2004,12,32,98,0,0,13,17,0
750,2005,1,64,138,0,0,26,40,0
750,2005,2,40,80,1,2,10,11,0
750,2005,3,60,130,5,18,20,35,0
750,2005,4,76,148,1,2,24,26,0
750,2005,5,70,152,0,0,29,46,0
750,2005,6,66,179,1,2,18,21,0
750,2005,7,59,149,0,0,24,43,0
750,2005,8,47,86,1,0,24,28,0
750,2005,9,50,141,1,2,25,67,0
750,2005,10,48,112,2,9,34,172,0
750,2005,11,31,77,0,0,8,17,0
750,2005,12,35,70,1,1,9,11,0
750,2006,1,40,85,2,3,14,23,0
750,2006,2,43,190,5,6,16,26,0
750,2006,3,51,120,2,7,25,58,0
750,2006,4,53,110,3,10,14,55,0
750,2006,5,45,105,9,12,17,39,0
750,2006,6,56,158,3,4,27,43,0
750,2006,7,69,133,4,3,26,246,0
750,2006,8,68,122,2,2,16,23,0
750,2006,9,69,118,8,15,20,22,0
750,2006,10,58,116,8,19,24,35,0
750,2006,11,50,86,3,3,16,34,0
750,2006,12,49,103,5,6,12,15,0
750,2007,1,52,94,9,6,36,100,0
750,2007,2,40,99,2,8,12,85,0
750,2007,3,41,129,7,16,13,24,0
750,2007,4,43,98,6,11,8,11,0
750,2007,5,39,91,2,1,16,46,0
750,2007,6,43,99,3,16,18,25,0
750,2007,7,45,122,0,0,21,40,0
750,2007,8,43,77,0,0,21,100,0
750,2007,9,40,86,2,7,9,14,0
750,2007,10,42,103,8,13,10,33,0
