gwno,year,gdp_pc,inflation,pop_0014,pop_1564,urban_pct,infant_mort,pop_growth,excluded_share,cinc
42,1985,2682.6,45.336,41.016,55.752,53.699,56.8,2.223,,0.00073
42,1986,2717.575,7.639,40.605,56.111,53.965,55,2.166,,0.00071
42,1987,2929.526,13.551,40.195,56.466,54.21,53.2,2.128,,0.00072
42,1988,2930.167,43.864,39.793,56.812,54.449,51.5,2.111,,0.0007
42,1989,2995.082,40.658,39.415,57.13,54.695,49.7,2.115,,0.00071
42,1990,2772.771,50.462,39.061,57.423,54.962,48,2.104,,0.0007
42,1991,2741.939,47.079,38.714,57.705,55.264,46.2,2.058,,0.00073
42,1992,2989.606,4.259,38.371,57.98,55.615,44.5,2.002,,0.00075
42,1993,3147.671,5.25,38.033,58.249,56.03,42.7,1.956,,0.00076
42,1994,3167.945,8.261,37.687,58.522,56.528,41,1.919,,0.00077
42,1995,3286.361,12.536,37.327,58.806,57.132,39.4,1.874,,0.00078
42,1996,3419.506,5.399,36.962,59.093,57.829,37.9,1.819,,0.00079
42,1997,3659.508,8.297,36.577,59.396,58.607,36.6,1.742,,0.0008
42,1998,3840.872,4.832,36.148,59.739,59.456,35.4,1.654,,0.00083
42,1999,4004.199,6.471,35.71,60.09,60.361,34.3,1.621,,0.00087
42,2000,4123.106,7.724,35.319,60.394,61.313,33.5,1.62,,0.00083
42,2001,4158.984,8.883,34.959,60.666,62.298,32.7,1.573,,0.00085
42,2002,4280.802,5.223,34.584,60.946,63.291,32.1,1.502,,0.00081
42,2003,4162.667,27.45,34.172,61.263,64.426,31.7,1.44,,0.00082
42,2004,4212.01,51.461,33.71,61.64,65.891,31.3,1.374,,0.0008
42,2005,4549.25,4.19,33.211,62.064,67.576,31,1.311,,0.00082
42,2006,4904.717,7.573,32.694,62.512,69.334,30.8,1.251,,0.00082
42,2007,5204.785,6.144,32.181,62.96,71.019,30.6,1.218,,0.00082
42,2008,5308.927,10.645,31.702,63.377,72.487,30.5,1.235,,0.00102
42,2009,5294.65,1.442,31.269,63.747,73.589,30.5,1.268,,0.001
42,2010,5666.456,6.33,30.87,64.068,74.164,30.5,1.28,,0.00099
42,2011,5773.574,5.797,30.49,64.348,74.244,30.6,1.269,,0.00081
42,2012,5860.299,3.694,30.142,64.572,74.24,30.6,1.247,,0.00081
42,2013,6075.034,4.831,29.837,64.735,74.225,30.8,1.218,,0.0008
42,2014,6430.278,2.999,29.531,64.889,74.193,30.9,1.187,0.023,0.00098
42,2015,6800.953,0.837,29.19,65.066,74.137,31,1.15,0.023,0.00098
42,2016,7177.754,1.614,28.839,65.232,74.051,31.2,1.111,0.023,0.00108
42,2017,7379.4,3.28,28.509,65.358,73.927,31.2,1.088,0.023,0.00115
42,2018,7818.706,3.564,28.213,65.434,73.759,31.1,1.074,0.023,0.00116
42,2019,8117.046,1.811,27.944,65.473,73.54,30.9,1.033,0.023,0.00116
42,2020,7395.873,3.781,27.683,65.507,73.264,30.4,1.043,0.023,0.00115
42,2021,8344.905,8.243,27.436,65.534,72.924,29.8,1.041,0.023,0.00116
42,2022,8698.136,8.811,27.192,65.521,72.42,29.1,0.96,,0.00114
42,2023,8809.963,4.786,26.914,65.505,72.358,28.4,0.891,,
42,2024,9168.454,3.302,26.579,65.542,72.412,27.7,0.846,,
42,2025,9287.063,3.873,26.199,65.613,72.518,,0.81,,
51,1960,,3.274,41.174,54.586,29.75,65.3,,,
51,1961,,6.698,41.674,53.922,30.743,62.4,1.4,,
51,1962,,1.408,42.184,53.273,31.898,60,1.405,,0.00015
51,1963,,1.763,42.717,52.608,33.163,57.9,1.414,,0.00014
51,1964,,2.013,43.314,51.863,34.494,56,1.412,,0.00014
51,1965,,2.632,43.86,51.143,35.848,54.4,1.344,,0.00014
51,1966,4135.079,1.902,44.266,50.535,37.179,52.9,1.252,,0.00014
51,1967,4160.195,3.024,44.601,49.974,38.446,51.4,1.187,,0.00013
51,1968,4349.024,5.929,44.853,49.492,39.604,49.9,1.146,,0.00018
51,1969,4538.597,6.303,44.983,49.161,40.608,48.3,1.158,,0.00019
51,1970,5023.681,14.728,44.978,49.009,41.427,46.6,1.236,,0.00018
51,1971,5078.135,5.336,44.784,49.033,42.151,44.8,1.35,,0.0002
51,1972,5906.34,5.428,44.426,49.219,42.85,43,1.45,,0.0002
51,1973,5497.876,17.683,43.995,49.528,43.518,41.2,1.525,,0.0002
51,1974,5186.843,27.158,43.506,49.897,44.152,39.6,1.502,,0.00019
51,1975,5101.619,17.376,42.938,50.325,44.752,38,1.4,,0.00017
51,1976,4698.212,9.794,42.317,50.786,45.315,36.7,1.309,,0.00017
51,1977,4520.749,11.191,41.687,51.24,45.839,35.5,1.219,,0.00015
51,1978,4466.17,34.9,41.043,51.713,46.323,34.3,1.161,,0.00016
51,1979,4367.435,29.079,40.39,52.232,46.765,33.3,1.17,,0.00015
51,1980,4067.644,27.308,39.766,52.774,47.163,32.2,1.227,,0.00015
51,1981,4120.924,12.74,39.194,53.316,47.516,31.2,1.304,,0.00014
51,1982,4148.804,6.545,38.67,53.852,47.821,30.3,1.374,,0.00014
51,1983,4169.468,11.582,38.237,54.337,48.086,29.5,1.394,,0.00016
51,1984,4051.266,27.815,37.886,54.752,48.32,28.6,1.322,,0.00014
51,1985,3887.22,25.673,37.546,55.135,48.528,27.9,1.146,,0.00015
51,1986,3923.626,15.105,37.197,55.502,48.719,27.2,0.933,,0.00015
51,1987,4199.518,6.652,36.838,55.853,48.899,26.5,0.762,,0.00015
51,1988,4336.705,8.267,36.454,56.227,49.077,25.9,0.683,,0.00015
51,1989,4616.031,14.33,36.078,56.605,49.258,25.3,0.686,,0.00015
51,1990,4773.628,21.96,35.757,56.948,49.449,24.7,0.758,,0.00016
51,1991,4960.83,51.071,35.493,57.264,49.659,24.1,0.878,,0.00015
51,1992,5008.129,77.297,35.365,57.519,49.879,23.5,0.988,,0.00016
51,1993,5423.351,22.07,35.326,57.74,50.105,22.9,1.035,,0.00016
51,1994,5442.167,35.063,35.242,57.991,50.335,22.3,1.028,,0.00017
51,1995,5514.513,19.909,35.102,58.285,50.567,21.7,1.002,,0.00018
51,1996,5455.193,26.407,34.894,58.63,50.8,21,0.968,,0.00018
51,1997,5343.48,9.658,34.6,59.037,51.033,20.3,0.922,,0.00019
51,1998,5174.283,8.632,34.214,59.522,51.265,19.6,0.855,,0.00019
51,1999,5187.996,5.954,33.752,60.085,51.493,19,0.778,,0.00019
51,2000,5197.397,8.171,33.24,60.699,51.717,18.5,0.694,,0.0002
51,2001,5234.027,6.802,32.715,61.325,51.934,18,0.634,,0.00021
51,2002,5305.877,7.076,32.198,61.938,52.147,17.7,0.614,,0.0002
51,2003,5467.174,10.087,31.681,62.535,52.356,17.5,0.606,,0.00019
51,2004,5507.201,13.555,31.156,63.115,52.564,17.4,0.586,,0.00018
51,2005,5525.736,15.053,30.593,63.698,52.769,17.3,0.554,,0.00018
51,2006,5656.668,8.561,29.96,64.324,52.971,17.3,0.516,,0.00018
51,2007,5710.539,9.245,29.25,64.999,53.17,17.4,0.474,,0.00019
51,2008,5639.59,22.023,28.495,65.694,53.367,17.4,0.435,,0.00018
51,2009,5372.142,9.592,27.725,66.386,53.562,17.4,0.416,,0.00017
51,2010,5271.572,12.611,26.948,67.068,53.754,17.4,0.422,,0.00017
51,2011,5339.622,7.556,26.174,67.741,53.957,17.3,0.433,,0.00018
51,2012,5284.009,6.874,25.412,68.401,54.248,17.3,0.431,,0.00017
51,2013,5289.884,9.342,24.687,69.035,54.549,17.3,0.405,,0.00017
51,2014,5307.192,8.274,24.014,69.649,54.866,17.2,0.361,,0.00017
51,2015,5339.307,3.692,23.404,70.192,55.2,17.2,0.314,,0.00017
51,2016,5472.283,2.351,22.835,70.65,55.549,17.1,0.263,,0.00016
51,2017,5586.137,4.378,22.267,71.092,55.915,17.2,0.208,,0.00019
51,2018,5717.876,3.737,21.694,71.526,56.297,17.2,0.154,,0.0002
51,2019,5814.793,3.905,21.128,71.924,56.696,17.2,0.112,,0.00021
51,2020,5317.841,5.227,20.567,72.294,57.11,17.2,0.264,,0.00022
51,2021,5607.454,5.863,20.048,72.64,57.541,17.1,0.245,,0.00022
51,2022,5965.461,10.35,19.58,72.883,57.988,16.9,0.052,,0.00021
51,2023,6127.908,6.474,19.134,73.004,58.451,16.7,0.023,,
51,2024,6096.433,5.412,18.702,73.088,58.93,16.4,-0.022,,
51,2025,6105.922,4.005,18.285,73.136,59.425,,-0.074,,
52,1960,4289.58,2.08,43.138,53.857,17.518,63,,,
52,1961,4788.561,1.523,43.188,53.768,18.137,60.9,2.131,,
52,1962,4824.583,2.983,43.245,53.612,19.502,59,1.956,0.4,0.00092
52,1963,5000.616,3.761,43.269,53.473,21.452,57.1,1.869,0.4,0.0009
52,1964,5286.926,0.864,43.234,53.378,23.837,55.4,1.786,0.4,0.00096
52,1965,5234.95,1.782,43.118,53.347,26.503,53.8,1.679,0.4,0.00096
52,1966,5363.487,4.094,42.934,53.371,29.301,52.4,1.551,0.4,0.00096
52,1967,5395.893,2.136,42.683,53.453,32.078,51.1,1.42,0.4,0.00089
52,1968,5603.545,8.232,42.346,53.62,34.682,49.9,1.308,0.4,0.00086
52,1969,5687.883,2.435,41.86,53.942,36.963,48.8,1.2,0.4,0.00081
52,1970,5824.933,2.524,41.164,54.561,38.807,47.7,1.092,0.4,0.00078
52,1971,5820.289,3.531,40.406,55.324,40.496,46.7,1.115,0.4,0.0007
52,1972,6081.889,9.301,39.735,55.997,42.241,45.6,1.223,0.4,0.00066
52,1973,6104.855,14.811,39.089,56.643,43.978,44.5,1.266,0.4,0.00061
52,1974,6258.694,22.025,38.39,57.338,45.665,43.4,1.248,0.4,0.00057
52,1975,6274.581,16.979,37.624,58.096,47.258,42.3,1.214,0.4,0.0004
52,1976,6596.069,10.692,36.818,58.887,48.713,41.1,1.212,0.4,0.00052
52,1977,7109.453,11.745,36.017,59.667,49.989,40,1.234,0.4,0.00045
52,1978,7722.665,10.257,35.305,60.359,51.041,38.9,1.273,0.4,0.0004
52,1979,7897.637,14.722,34.752,60.893,51.826,37.8,1.296,0.4,0.00039
52,1980,8608.641,17.47,34.393,61.235,52.311,36.7,1.265,0.4,0.00041
52,1981,8896.497,14.332,34.218,61.395,52.649,35.7,1.186,0.4,0.00035
52,1982,9131.574,11.635,34.18,61.42,52.976,34.8,1.121,0.4,0.00036
52,1983,8102.012,15.175,34.221,61.367,53.288,33.9,1.092,0.4,0.00026
52,1984,7555.024,13.335,34.304,61.274,53.583,33.1,1.067,0.4,0.00025
52,1985,7156.06,7.623,34.39,61.178,53.862,32.3,1.219,0.4,0.00027
52,1986,6830.748,7.694,34.43,61.13,54.124,31.6,1.318,0.4,0.00027
52,1987,6442.887,10.752,34.375,61.178,54.369,31,1.177,,0.00028
52,1988,6126.406,7.758,34.208,61.335,54.597,30.4,1.038,,0.00025
52,1989,6019.137,11.432,33.967,61.56,54.808,29.9,0.933,,0.00023
52,1990,6058.215,11.064,33.663,61.842,55.002,29.4,0.851,,0.00038
52,1991,6197.462,3.783,33.279,62.198,55.177,29,0.792,,0.00036
52,1992,6771.984,6.44,32.808,62.639,55.335,28.6,0.75,0.4,0.00041
52,1993,6680.485,10.835,32.233,63.182,55.475,28.3,0.689,0.4,0.00045
52,1994,6876.499,8.815,31.556,63.825,55.596,28,0.613,0.4,0.00042
52,1995,7100.854,5.182,30.769,64.575,55.699,27.7,0.529,0.4,0.00043
52,1996,7573.786,3.405,29.88,65.42,55.784,27.4,0.444,,0.00044
52,1997,8112.943,3.626,28.93,66.324,55.849,27.2,0.377,,0.00044
52,1998,8742.699,5.613,27.942,67.26,55.895,26.9,0.336,,0.0005
52,1999,9412.081,3.439,26.951,68.194,55.922,26.6,0.342,,0.0005
52,2000,10023.021,3.555,25.976,69.115,55.929,26.3,0.385,,0.00052
52,2001,10395.204,5.537,25.034,70.003,55.901,25.9,0.438,,0.00052
52,2002,11165.96,4.15,24.162,70.812,55.83,25.6,0.485,,0.00054
52,2003,12714.5,3.811,23.38,71.518,55.719,25.2,0.502,,0.00056
52,2004,13657.253,3.722,22.69,72.118,55.571,24.8,0.497,,0.00051
52,2005,15075.418,6.875,22.1,72.601,55.39,24.5,-3.856,,0.00053
52,2006,17021.224,8.33,21.609,72.964,55.178,24.1,0.266,,0.00052
52,2007,17758.7,7.894,21.193,73.226,54.939,23.7,0.403,,0.00052
52,2008,18285.274,12.03,20.841,73.396,54.676,23.3,0.413,,0.00049
52,2009,17461.964,6.978,20.545,73.478,54.392,22.9,0.116,,0.0005
52,2010,17938.095,10.549,20.307,73.47,54.09,22.5,0.579,,0.00049
52,2011,17746.509,5.107,20.123,73.373,53.925,22.1,0.779,,0.00051
52,2012,18835.667,9.26,19.976,73.201,53.925,21.7,0.539,,0.00049
52,2013,19392.197,5.2,19.85,72.969,53.926,21.3,0.401,,0.00053
52,2014,20032.54,5.684,19.728,72.696,53.926,20.9,0.356,,0.0005
52,2015,19887.233,4.661,19.603,72.39,53.927,20.6,0.321,,0.00052
52,2016,18331.034,3.071,19.473,72.063,53.928,20.2,0.313,,0.00046
52,2017,17402.616,1.88,19.33,71.738,53.929,19.9,0.202,,0.00043
52,2018,17205.615,1.019,19.045,71.61,53.931,19.5,0.189,,0.00044
52,2019,17225.362,1.001,18.838,71.316,53.934,19.2,0.352,,0.00038
52,2020,15679.961,0.599,18.746,70.81,53.938,18.8,0.201,,0.00036
52,2021,15558.094,2.059,18.545,70.539,53.942,18.4,0.061,,0.00035
52,2022,15712.23,5.828,18.298,70.344,53.947,18,-0.128,,0.00032
52,2023,15922.767,4.629,18.027,70.119,53.954,17.5,0.125,,
52,2024,16312.485,0.527,17.76,69.861,53.961,17,0.06,,
52,2025,16190.713,0.994,17.492,69.582,53.97,,-0.042,,
53,1960,8456.986,,37.212,58.242,40.43,70.3,,,
53,1961,9019.79,,37.198,58.256,40.598,65.3,0.972,,
53,1962,9750.233,,37.098,58.315,40.853,61.1,0.886,,
53,1963,9164.183,,37.06,58.294,41.186,57.4,0.987,,
53,1964,9526.554,,37.062,58.215,41.592,54.2,1.006,,
53,1965,10508.216,,37.076,58.102,42.066,51.4,1.02,,
53,1966,10813.853,,37.068,57.985,42.603,49,1.058,,2e-05
53,1967,11862.591,3.635,36.924,57.978,43.198,46.9,0.851,,2e-05
53,1968,12609.751,7.489,36.663,58.075,43.844,44.9,0.585,,2e-05
53,1969,13508.669,5.835,36.375,58.213,44.538,43,0.363,,2e-05
53,1970,14796.644,7.284,35.994,58.452,45.32,41.1,-0.023,,2e-05
53,1971,15389.11,7.469,35.656,58.663,46.559,39.1,-0.088,,2e-05
53,1972,15554.548,11.877,35.349,58.869,48.397,37.2,0.196,,2e-05
53,1973,15721.275,16.855,34.937,59.181,50.64,35.3,0.266,,2e-05
53,1974,14962.906,38.923,34.421,59.579,53.117,33.4,0.182,,2e-05
53,1975,14655.351,20.294,33.65,60.216,55.661,31.6,0.159,,2e-05
53,1976,15278.115,4.987,32.833,60.882,58.101,29.9,0.106,,2e-05
53,1977,15822.996,8.352,32.053,61.5,60.269,28.2,0.073,,2e-05
53,1978,16599.622,9.482,31.08,62.299,61.996,26.6,-0.03,,2e-05
53,1979,17929.932,13.17,30.037,63.161,63.113,25,-0.112,,3e-05
53,1980,18695.047,14.431,29.008,63.893,63.462,23.7,0.101,,3e-05
53,1981,18285.654,14.568,28.014,64.461,63.479,22.5,0.296,,2e-05
53,1982,17332.801,10.332,27.243,64.795,63.496,21.5,0.326,,2e-05
53,1983,17358.163,5.23,26.668,64.934,63.511,20.7,0.354,,2e-05
53,1984,17917.657,4.686,26.185,65.0,63.524,20,0.365,,2e-05
53,1985,18050.707,3.915,25.82,64.968,63.535,19.4,0.352,,2e-05
53,1986,18913.049,1.33,25.469,64.943,63.544,18.8,0.311,,2e-05
53,1987,19353.229,3.312,25.1,64.953,63.551,18.2,0.257,,2e-05
53,1988,19994.02,4.859,24.772,64.932,63.556,17.6,0.188,,2e-05
53,1989,20686.038,6.19,24.518,64.849,63.558,16.9,0.134,,2e-05
53,1990,19965.24,3.075,24.245,64.979,63.559,16.2,0.183,,2e-05
53,1991,19128.102,6.258,23.92,65.31,63.54,15.5,0.305,,2e-05
53,1992,17977.267,6.094,23.642,65.562,63.496,14.8,0.344,,2e-05
53,1993,18067.082,1.113,23.414,65.754,63.429,14.3,0.292,,2e-05
53,1994,18388.597,0.077,23.212,65.899,63.341,13.8,0.227,,2e-05
53,1995,18728.947,1.879,23.026,66.011,63.236,13.4,0.16,,2e-05
53,1996,19455.509,2.386,22.84,66.136,63.116,13.1,0.093,,2e-05
53,1997,20369.333,7.711,22.616,66.292,62.985,12.9,0.041,,2e-05
53,1998,21125.253,-1.269,22.348,66.475,62.843,12.8,0.017,,1e-05
53,1999,21189.41,1.56,22.093,66.653,62.695,12.9,0.031,,1e-05
53,2000,22170.085,2.436,21.897,66.838,62.538,13,-0.173,,2e-05
53,2001,21615.8,2.578,21.739,67.014,62.305,13.1,0.138,,2e-05
53,2002,21643.896,0.125,21.601,67.113,61.966,13.3,0.654,,2e-05
53,2003,21979.292,1.619,21.469,67.223,61.554,13.4,0.614,,2e-05
53,2004,22162.634,1.394,21.285,67.409,61.102,13.5,0.571,,2e-05
53,2005,22918.544,6.082,21.026,67.649,60.639,13.5,0.525,,2e-05
53,2006,24193.138,7.308,20.732,67.927,60.196,13.4,0.481,,2e-05
53,2007,24579.09,4.034,20.472,68.151,59.804,13.2,0.475,,2e-05
53,2008,24605.452,8.108,20.324,68.193,59.493,13,0.524,,2e-05
53,2009,23250.802,3.644,20.247,68.095,59.294,12.9,0.515,,2e-05
53,2010,21285.004,5.824,20.159,68.023,59.237,12.7,0.408,,2e-05
53,2011,21200.195,9.432,20.039,68.009,59.237,12.5,0.325,,2e-05
53,2012,20534.883,4.533,19.873,67.988,59.237,12.4,0.289,,2e-05
53,2013,20521.121,1.814,19.674,67.957,59.239,12.2,0.262,,2e-05
53,2014,20636.033,1.77,19.446,67.921,59.241,12,0.246,,2e-05
53,2015,20429.475,-1.113,19.184,67.894,59.245,11.7,0.23,,2e-05
53,2016,20673.768,1.282,18.909,67.888,59.251,11.5,0.218,,2e-05
53,2017,20766.552,4.66,18.659,67.826,59.259,11.2,0.205,,3e-05
53,2018,20674.355,3.106,18.439,67.679,59.27,10.9,0.193,,3e-05
53,2019,20687.647,1.677,18.24,67.464,59.284,10.6,0.177,,3e-05
53,2020,17056.987,,18.061,67.168,59.301,10.2,0.174,,3e-05
53,2021,18395.615,,17.9,66.838,59.322,9.9,0.159,,2e-05
53,2022,21315.936,,17.725,66.576,59.354,9.6,0.061,,2e-05
53,2023,21701.266,3.187,17.487,66.42,59.424,9.4,0.006,,
53,2024,22421.533,1.446,17.241,66.209,59.54,9.1,0.046,,
53,2025,23014.205,0.847,17.064,65.85,59.7,,0.055,,
54,1960,,,44.724,49.827,37.854,81.8,,,
54,1961,,,45.043,49.516,37.943,75.6,1.4,,
54,1962,,,45.307,49.236,38.012,69.7,1.22,,
54,1963,,,45.607,48.903,38.066,64.3,1.289,,
54,1964,,,45.973,48.499,38.113,59.4,1.364,,
54,1965,,,46.416,48.017,38.156,54.8,1.456,,
54,1966,,,46.927,47.458,38.202,50.6,1.566,,
54,1967,,0.952,47.494,46.838,38.257,46.8,1.657,,
54,1968,,5.37,48.086,46.185,38.326,43.3,1.734,,
54,1969,,4.216,48.651,45.553,38.414,40,1.785,,
54,1970,,12.393,48.711,45.437,38.539,37,1.424,,
54,1971,,3.637,48.116,46.0,38.793,34.3,0.901,,
54,1972,,3.688,47.316,46.756,39.225,31.8,0.756,,
54,1973,,12.099,46.503,47.497,39.81,29.6,0.747,,
54,1974,,34.376,45.694,48.22,40.528,27.5,0.714,,
54,1975,,19.903,44.893,48.913,41.36,25.7,0.672,,
54,1976,,10.902,44.1,49.571,42.286,24.1,0.623,,
54,1977,3222.034,9.504,43.31,50.219,43.287,22.6,0.539,,
54,1978,3545.926,7.713,42.514,50.86,44.342,21.3,0.438,,0.0
54,1979,2885.595,,41.673,51.513,45.433,22.4,0.323,,0.0
54,1980,3266.228,,40.745,52.226,46.54,19.2,0.17,,0.0
54,1981,3624.75,13.267,39.573,53.179,47.679,18.4,-0.133,,0.0
54,1982,3789.842,4.395,38.196,54.353,49.11,17.6,-0.409,,0.0
54,1983,3904.071,4.148,36.908,55.454,50.947,17,-0.445,,0.0
54,1984,4085.355,2.218,35.82,56.358,53.042,16.5,-0.428,,0.0
54,1985,4161.424,3.74,34.917,57.065,55.272,16,-0.434,,0.0
54,1986,4476.868,2.774,34.178,57.603,57.511,15.7,-0.472,,0.0
54,1987,4784.914,4.025,33.609,57.997,59.635,15.4,-0.538,,0.0
54,1988,5189.255,2.925,33.23,58.214,61.519,15.2,-0.586,,0.0
54,1989,5212.928,6.219,33.085,58.175,63.039,15,-0.646,,0.0
54,1990,5536.879,3.191,33.148,57.882,64.069,14.9,-0.753,,0.0
54,1991,5638.307,5.557,33.185,57.699,64.498,14.9,-0.477,,0.0
54,1992,5750.325,5.472,33.039,57.877,64.633,14.9,0.042,,0.0
54,1993,5865.476,1.569,32.815,58.159,64.742,15,0.156,,0.0
54,1994,5863.783,0.015,32.562,58.431,64.826,15.1,0.063,,0.0
54,1995,6042.202,1.318,32.26,58.695,64.893,15.3,-0.012,,0.0
54,1996,6235.059,1.677,31.917,58.958,64.95,15.4,-0.085,,0.0
54,1997,6381.54,2.436,31.526,59.246,65.006,15.7,-0.16,,0.0
54,1998,6639.159,0.999,31.071,59.545,65.066,16,-0.253,,0.0
54,1999,6687.24,1.179,30.552,59.848,65.141,16.3,-0.368,,0.0
54,2000,6879.597,0.857,29.97,60.16,65.235,16.6,-0.523,,0.0
54,2001,6897.657,1.304,29.332,60.591,65.359,17,-0.326,,0.0
54,2002,6676.973,0.17,28.678,61.165,65.521,17.5,0.116,,0.0
54,2003,7047.662,1.453,28.044,61.757,65.724,18,0.24,,0.0
54,2004,7323.853,2.394,27.433,62.313,65.965,18.5,0.172,,0.0
54,2005,7381.747,1.682,26.822,62.856,66.24,19,0.124,,0.0
54,2006,7698.537,2.202,26.166,63.408,66.545,19.6,0.105,,0.0
54,2007,8106.19,3.632,25.457,63.975,66.877,20.3,0.06,,0.0
54,2008,8682.574,6.36,24.744,64.528,67.232,21,0.01,,0.0
54,2009,8582.715,0.006,24.084,65.009,67.607,21.7,0.015,,0.0
54,2010,8574.273,2.999,23.497,65.394,67.998,22.4,-0.007,,0.0
54,2011,8553.838,1.131,23.075,65.991,68.398,23.2,0.281,,0.0
54,2012,8532.344,1.357,22.627,66.571,68.755,24.1,0.094,,0.0
54,2013,8459.659,-0.046,22.459,67.389,69.12,24.9,0.86,,0.0
54,2014,8576.264,0.799,22.254,68.2,69.491,25.8,0.939,,0.0
54,2015,8282.599,-0.844,21.68,68.678,69.868,26.8,0.053,,0.0
54,2016,8499.523,0.142,20.753,68.683,70.251,27.8,-1.148,,0.0
54,2017,7985.634,0.296,19.866,68.483,70.641,28.7,-1.608,,0.0
54,2018,8261.165,0.989,19.526,68.687,71.036,29.7,-0.471,,0.0
54,2019,8624.517,1.505,19.19,68.842,71.438,30.6,-0.432,,0.0
54,2020,7302.945,1.22,18.846,68.968,71.847,31.4,-0.453,,0.0
54,2021,7738.317,2.229,18.525,69.063,72.261,32.1,-0.551,,0.0
54,2022,8590.922,2.885,18.293,69.122,72.683,32.7,-0.561,,0.0
54,2023,8946.988,5.087,18.11,69.146,73.111,33.1,-0.474,,
54,2024,9172.71,2.736,17.873,69.171,73.545,33.3,-0.46,,
54,2025,9500.632,2.534,17.612,69.19,73.986,,-0.506,,
55,1960,,,47.31,48.799,30.395,60.9,,,
55,1961,,,47.247,48.903,30.59,57.1,1.349,,
55,1962,,,47.157,49.016,30.797,53.3,1.085,,
55,1963,,,47.087,49.111,31.009,49.5,0.847,,
55,1964,,,46.856,49.382,31.221,46,0.58,,
55,1965,,,47.005,49.287,31.428,43,0.314,,
55,1966,,,47.468,48.871,31.626,40.4,0.055,,
55,1967,,,47.577,48.793,31.809,38.4,-0.056,,
55,1968,,,47.485,48.904,31.973,36.7,0.012,,
55,1969,,,47.211,49.185,32.112,35.4,0.128,,
55,1970,,,46.762,49.631,32.224,34.5,0.214,,
55,1971,,,46.172,50.124,32.318,33.7,0.237,,
55,1972,,,45.481,50.612,32.405,33.1,0.131,,
55,1973,,,44.719,51.156,32.485,32.6,-0.069,,
55,1974,,,43.92,51.717,32.558,32.1,-0.226,,1e-05
55,1975,,,43.107,52.269,32.626,31.6,-0.366,,1e-05
55,1976,,,42.303,52.788,32.69,31.1,-0.505,,1e-05
55,1977,3040.042,18.457,41.518,53.26,32.75,30.5,-0.632,,1e-05
55,1978,3226.098,18.135,40.757,53.675,32.808,29.8,-0.737,,1e-05
55,1979,3435.904,20.883,40.043,54.008,32.865,29,-0.85,,1e-05
55,1980,3451.944,21.821,39.385,54.245,32.922,28,-1.002,,1e-05
55,1981,3523.015,18.787,38.566,54.746,32.979,27,-0.515,,1e-05
55,1982,3655.448,7.813,37.505,55.685,33.032,26,0.351,,1e-05
55,1983,3765.693,6.095,36.47,56.673,33.077,24.9,0.597,,1e-05
55,1984,3877.609,5.66,35.572,57.525,33.117,23.9,0.578,,0.0
55,1985,4083.268,2.501,34.789,58.257,33.156,22.8,0.64,,0.0
55,1986,4346.324,0.557,34.128,58.875,33.195,21.9,0.704,,0.0
55,1987,4705.943,-0.872,33.595,59.372,33.237,20.9,0.758,,0.0
55,1988,4807.014,4.0,33.201,59.731,33.284,20.1,0.799,,0.0
55,1989,4947.216,5.593,32.952,59.945,33.339,19.3,0.824,,0.0
55,1990,5102.692,2.724,32.836,60.018,33.404,18.5,0.84,,0.0
55,1991,5130.483,2.645,32.843,59.957,33.484,17.7,0.833,,0.0
55,1992,5046.311,3.778,32.95,59.782,33.63,17,0.799,,0.0
55,1993,4909.771,2.809,33.115,59.522,33.865,16.3,0.765,,0.0
55,1994,4956.322,3.771,33.3,59.22,34.16,15.7,0.736,,0.0
55,1995,5026.242,1.869,33.479,58.908,34.493,15.1,0.706,,0.0
55,1996,5213.431,2.032,33.595,58.642,34.839,14.6,0.686,,0.0
55,1997,5438.045,1.245,33.597,58.477,35.173,14.2,0.676,,0.0
55,1998,6036.159,1.378,33.481,58.414,35.473,13.9,0.678,,0.0
55,1999,6409.146,0.577,33.251,58.456,35.713,13.6,0.675,,0.0
55,2000,6677.127,2.182,32.914,58.595,35.87,13.3,0.676,,0.0
55,2001,6509.517,3.141,32.146,59.191,35.92,13.2,0.498,,0.0
55,2002,6707.369,1.067,30.982,60.213,35.92,13,0.385,,0.0
55,2003,7309.785,2.155,29.819,61.239,35.919,12.9,0.442,,0.0
55,2004,7233.295,2.313,28.699,62.229,35.918,12.9,0.402,,0.0
55,2005,8162.912,3.476,27.652,63.154,35.916,12.9,0.375,,0.0
55,2006,7808.244,4.252,26.71,63.991,35.912,13,0.365,,0.0
55,2007,8257.362,3.859,25.885,64.727,35.906,13.1,0.351,,0.0
55,2008,8307.492,8.033,25.171,65.362,35.898,13.3,0.338,,0.0
55,2009,7733.13,-0.309,24.551,65.905,35.888,13.6,0.322,,0.0
55,2010,7670.712,3.437,24.006,66.359,35.874,13.9,0.298,,0.0
55,2011,7695.376,3.033,23.611,66.676,35.86,14.2,0.441,,0.0
55,2012,7559.563,2.411,23.331,66.897,35.865,14.6,0.619,,0.0
55,2013,7688.753,-0.044,23.045,67.103,35.879,15,0.629,,0.0
55,2014,8206.629,-0.984,22.73,67.318,35.901,15.4,0.567,,0.0
55,2015,8694.124,-0.515,22.366,67.567,35.932,15.7,0.476,,0.0
